Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber	Major_CN	Minor_CN
PD53347	PD53347a_hum	chr14	106264721	106351971	4	2	2
PD53347	PD53347a_hum	chr14	106436265	106810329	5	5	0
PD53347	PD53347a_hum	chr15	19987698	20259718	2	1	1
PD53347	PD53347a_hum	chr15	20259929	23166310	3	3	0
PD53347	PD53347a_hum	chr15	23166748	32747620	4	4	0
PD53347	PD53347a_hum	chr15	32810969	33095540	11	11	0
PD53347	PD53347a_hum	chr15	33154057	52295693	4	4	0
PD53347	PD53347a_hum	chr15	52312649	53144357	6	4	2
PD53347	PD53347a_hum	chr15	53517785	57166145	4	4	0
PD53347	PD53347a_hum	chr15	57326316	58016455	6	4	2
PD53347	PD53347a_hum	chr15	58082405	58690938	1	1	0
PD53347	PD53347a_hum	chr15	58850016	64075546	8	4	4
PD53347	PD53347a_hum	chr15	64126198	67769681	6	4	2
PD53347	PD53347a_hum	chr15	67806598	74417225	4	4	0
PD53347	PD53347a_hum	chr15	74742915	80289048	8	4	4
PD53347	PD53347a_hum	chr15	80293418	82573054	11	7	4
PD53347	PD53347a_hum	chr15	82579114	92632283	8	4	4
PD53347	PD53347a_hum	chr15	92670134	101029262	7	4	3
PD53347	PD53347a_hum	chr15	101048718	101829188	2	2	0
PD53347	PD53347a_hum	chr16	11641	830206	4	4	0
PD53347	PD53347a_hum	chr16	843491	1253042	6	4	2
PD53347	PD53347a_hum	chr16	1256483	5766325	4	4	0
PD53347	PD53347a_hum	chr16	5788360	6969493	6	4	2
PD53347	PD53347a_hum	chr16	7048177	8508350	1	1	0
PD53347	PD53347a_hum	chr16	8532690	9768699	8	4	4
PD53347	PD53347a_hum	chr16	9822347	11166583	4	4	0
PD53347	PD53347a_hum	chr16	11216925	11628927	12	8	4
PD53347	PD53347a_hum	chr16	11638477	14775120	16	12	4
PD53347	PD53347a_hum	chr16	14864581	16187297	4	4	0
PD53347	PD53347a_hum	chr16	16190415	29361079	6	4	2
PD53347	PD53347a_hum	chr16	29374973	32454414	4	2	2
PD53347	PD53347a_hum	chr16	32879365	34163177	7	5	2
PD53347	PD53347a_hum	chr16	34163325	34595573	3	2	1
PD53347	PD53347a_hum	chr16	35084465	36104296	8	4	4
PD53347	PD53347a_hum	chr16	46386441	46401545	3	2	1
PD53347	PD53347a_hum	chr16	46401549	70066006	3	3	0
PD53347	PD53347a_hum	chr16	70125888	70166290	4	2	2
PD53347	PD53347a_hum	chr16	70621903	90094657	3	3	0
PD53347	PD53347a_hum	chr17	137681	11983547	5	3	2
PD53347	PD53347a_hum	chr17	12011140	21244091	7	4	3
PD53347	PD53347a_hum	chr17	21258313	21326433	6	4	2
PD53347	PD53347a_hum	chr17	21340101	21416596	7	6	1
PD53347	PD53347a_hum	chr17	21416643	25074523	6	5	1
PD53347	PD53347a_hum	chr17	25389878	26952458	7	5	2
PD53347	PD53347a_hum	chr17	27000484	30816009	8	4	4
PD53347	PD53347a_hum	chr17	30834485	31008112	1	1	0
PD53347	PD53347a_hum	chr17	31327858	35130250	8	4	4
PD53347	PD53347a_hum	chr17	35155468	38169703	6	4	2
PD53347	PD53347a_hum	chr17	38458455	54439630	4	2	2
PD53347	PD53347a_hum	chr17	54678255	76332605	8	6	2
PD53347	PD53347a_hum	chr17	76340804	76684498	16	14	2
PD53347	PD53347a_hum	chr17	76688516	81548049	7	5	2
PD53347	PD53347a_hum	chr17	81552356	82668228	3	2	1
PD53347	PD53347a_hum	chr17	82725611	83134933	1	1	0
PD53347	PD53347a_hum	chr18	47492	108488	4	2	2
PD53347	PD53347a_hum	chr18	117394	5956484	7	4	3
PD53347	PD53347a_hum	chr18	6046718	15378682	7	5	2
PD53347	PD53347a_hum	chr18	21077220	59002775	8	6	2
PD53347	PD53347a_hum	chr18	59090909	76517442	5	3	2
PD53347	PD53347a_hum	chr18	76560754	76760719	16	13	3
PD53347	PD53347a_hum	chr18	76761010	79174379	6	3	3
PD53347	PD53347a_hum	chr18	79281852	80257305	12	9	3
PD53347	PD53347a_hum	chr19	263280	6147442	4	4	0
PD53347	PD53347a_hum	chr19	6151692	7051632	6	6	0
PD53347	PD53347a_hum	chr19	7163129	17119562	4	4	0
PD53347	PD53347a_hum	chr19	17143660	19187295	7	4	3
PD53347	PD53347a_hum	chr19	19194090	22073545	4	4	0
PD53347	PD53347a_hum	chr19	22138454	23146138	1	1	0
PD53347	PD53347a_hum	chr19	23199013	24175288	4	4	0
PD53347	PD53347a_hum	chr19	27646381	36991249	3	2	1
PD53347	PD53347a_hum	chr19	36991863	58563286	4	2	2
PD53347	PD53347a_hum	chr20	87623	11608450	3	3	0
PD53347	PD53347a_hum	chr20	11810360	25773465	5	3	2
PD53347	PD53347a_hum	chr20	25773519	26083048	4	4	0
PD53347	PD53347a_hum	chr20	28559257	31068296	5	3	2
PD53347	PD53347a_hum	chr20	31259685	62008892	6	4	2
PD53347	PD53347a_hum	chr20	62009016	64302708	9	7	2
PD53347	PD53347a_hum	chr21	5125770	10737116	4	2	2
PD53347	PD53347a_hum	chr21	13010950	22815924	7	4	3
PD53347	PD53347a_hum	chr21	22901184	46692843	4	3	1
PD53347	PD53347a_hum	chr22	10662883	12638465	4	3	1
PD53347	PD53347a_hum	chr22	15552149	16784304	6	4	2
PD53347	PD53347a_hum	chr22	16839471	17084998	10	7	3
PD53347	PD53347a_hum	chr22	17109290	21067136	4	3	1
PD53347	PD53347a_hum	chr22	21067405	24495324	3	2	1
PD53347	PD53347a_hum	chr22	24502342	25626181	11	9	2
PD53347	PD53347a_hum	chr22	25647836	26887558	9	7	2
PD53347	PD53347a_hum	chr22	27506315	32149654	3	3	0
PD53347	PD53347a_hum	chr22	32152434	34430480	6	4	2
PD53347	PD53347a_hum	chr22	34515959	35283958	1	1	0
PD53347	PD53347a_hum	chr22	35315196	36846433	13	10	3
PD53347	PD53347a_hum	chr22	36870280	37333665	20	17	3
PD53347	PD53347a_hum	chr22	37351101	39116606	20	17	3
PD53347	PD53347a_hum	chr22	39120174	42430294	14	11	3
PD53347	PD53347a_hum	chr22	42491782	45212311	3	3	0
PD53347	PD53347a_hum	chr22	45287365	45434217	6	4	2
PD53347	PD53347a_hum	chr22	45467634	46105546	1	1	0
PD53347	PD53347a_hum	chr22	46248067	47183910	8	5	3
PD53347	PD53347a_hum	chr22	47461788	50808020	3	3	0
PD53347	PD53347a_hum	chrX	288633	9944752	3	2	1
PD53347	PD53347a_hum	chrX	9956362	43802030	6	4	2
PD53347	PD53347a_hum	chrX	43907863	50539628	10	6	4
PD53347	PD53347a_hum	chrX	50607674	57734261	6	4	2
PD53347	PD53347a_hum	chrX	64190230	82302185	7	5	2
PD53347	PD53347a_hum	chrX	83208546	86799135	4	4	0
PD53347	PD53347a_hum	chrX	87614100	155985886	2	2	0
PD53347	PD53347a_hum	chrY	11293647	56837148	2	2	0
PD53347	PD53347a_hum	chrY	56854908	56885653	4	2	2
PD53349	PD53349a_hum	chr1	284929	1842235	4	3	1
PD53349	PD53349a_hum	chr1	1891013	12883169	3	3	0
PD53349	PD53349a_hum	chr1	12902192	13318452	3	3	0
PD53349	PD53349a_hum	chr1	13368078	16490636	3	3	0
PD53349	PD53349a_hum	chr1	16507983	16947199	4	2	2
PD53349	PD53349a_hum	chr1	17087810	36394549	3	3	0
PD53349	PD53349a_hum	chr1	36410976	42533008	2	2	0
PD53349	PD53349a_hum	chr1	42577929	114759773	3	3	0
PD53349	PD53349a_hum	chr1	114828440	121012900	3	3	0
PD53349	PD53349a_hum	chr1	123783661	248945575	6	6	0
PD53349	PD53349a_hum	chr2	136124	91987666	4	3	1
PD53349	PD53349a_hum	chr2	94190317	95951011	4	2	2
PD53349	PD53349a_hum	chr2	95951483	214956856	4	3	1
PD53349	PD53349a_hum	chr2	214968691	242120118	3	3	0
PD53349	PD53349a_hum	chr3	176516	75703310	3	2	1
PD53349	PD53349a_hum	chr3	75707567	75739422	5	4	1
PD53349	PD53349a_hum	chr3	75758873	90051177	3	2	1
PD53349	PD53349a_hum	chr3	91404436	198056766	3	2	1
PD53349	PD53349a_hum	chr4	46210	48972171	4	2	2
PD53349	PD53349a_hum	chr4	49107484	49609124	3	3	0
PD53349	PD53349a_hum	chr4	51848078	107903083	4	2	2
PD53349	PD53349a_hum	chr4	107909386	108216370	4	2	2
PD53349	PD53349a_hum	chr4	108238832	188356309	4	2	2
PD53349	PD53349a_hum	chr4	188384310	190179679	3	2	1
PD53349	PD53349a_hum	chr5	161693	795926	3	3	0
PD53349	PD53349a_hum	chr5	795949	1285922	6	3	3
PD53349	PD53349a_hum	chr5	1362933	2788487	2	2	0
PD53349	PD53349a_hum	chr5	3077167	5408461	4	3	1
PD53349	PD53349a_hum	chr5	5436496	24608539	2	2	0
PD53349	PD53349a_hum	chr5	24922887	25572613	5	3	2
PD53349	PD53349a_hum	chr5	26220393	27502224	1	1	0
PD53349	PD53349a_hum	chr5	28063241	34549896	4	2	2
PD53349	PD53349a_hum	chr5	34626700	34867198	1	1	0
PD53349	PD53349a_hum	chr5	34911809	45847891	3	2	1
PD53349	PD53349a_hum	chr5	49601573	49602134	1	1	0
PD53349	PD53349a_hum	chr5	49602178	49666631	1	1	0
PD53349	PD53349a_hum	chr5	50399214	181281775	3	2	1
PD53349	PD53349a_hum	chr6	160049	553701	8	4	4
PD53349	PD53349a_hum	chr6	556106	3002826	10	8	2
PD53349	PD53349a_hum	chr6	3006573	8458777	4	2	2
PD53349	PD53349a_hum	chr6	8472862	10493010	9	7	2
PD53349	PD53349a_hum	chr6	10574898	31617442	5	3	2
PD53349	PD53349a_hum	chr6	31618965	32406863	4	2	2
PD53349	PD53349a_hum	chr6	32418922	32580883	3	3	0
PD53349	PD53349a_hum	chr6	32580885	33163957	3	2	1
PD53349	PD53349a_hum	chr6	33166325	35139905	5	3	2
PD53349	PD53349a_hum	chr6	35187995	39126664	4	2	2
PD53349	PD53349a_hum	chr6	39139319	43458947	6	4	2
PD53349	PD53349a_hum	chr6	43528924	44814980	4	2	2
PD53349	PD53349a_hum	chr6	44849523	58414704	3	2	1
PD53349	PD53349a_hum	chr6	60283617	170582405	3	2	1
PD53349	PD53349a_hum	chr7	50462	23142130	6	3	3
PD53349	PD53349a_hum	chr7	23145876	57600882	7	4	3
PD53349	PD53349a_hum	chr7	57600976	58091558	8	6	2
PD53349	PD53349a_hum	chr7	60981913	67157584	6	4	2
PD53349	PD53349a_hum	chr7	67162015	100952788	5	4	1
PD53349	PD53349a_hum	chr7	100953452	100960659	8	7	1
PD53349	PD53349a_hum	chr7	100960708	100969617	4	2	2
PD53349	PD53349a_hum	chr7	100969826	152401932	5	4	1
PD53349	PD53349a_hum	chr7	152403170	152404426	13	12	1
PD53349	PD53349a_hum	chr7	152404512	152407544	2	1	1
PD53349	PD53349a_hum	chr7	152407952	159260734	5	4	1
PD53349	PD53349a_hum	chr8	243622	43192450	4	3	1
PD53349	PD53349a_hum	chr8	46845988	145043147	6	5	1
PD53349	PD53349a_hum	chr9	117696	39040787	2	2	0
PD53349	PD53349a_hum	chr9	39067483	42972714	2	1	1
PD53349	PD53349a_hum	chr9	43242650	67800317	2	1	1
PD53349	PD53349a_hum	chr9	67881655	84670680	2	2	0
PD53349	PD53349a_hum	chr9	84671000	138214444	3	2	1
PD53349	PD53349a_hum	chr10	47476	38455661	3	3	0
PD53349	PD53349a_hum	chr10	38527682	38998192	4	2	2
PD53349	PD53349a_hum	chr10	41859953	42283185	3	2	1
PD53349	PD53349a_hum	chr10	42737002	46130684	3	3	0
PD53349	PD53349a_hum	chr10	46131979	46783104	4	2	2
PD53349	PD53349a_hum	chr10	46814011	133787230	3	3	0
PD53349	PD53349a_hum	chr11	193863	50422246	3	2	1
PD53349	PD53349a_hum	chr11	54592062	56663740	3	2	1
PD53349	PD53349a_hum	chr11	56700357	56741049	5	4	1
PD53349	PD53349a_hum	chr11	56741143	100070590	3	2	1
PD53349	PD53349a_hum	chr11	100191133	134835285	2	1	1
PD53349	PD53349a_hum	chr12	12867	154788	4	3	1
PD53349	PD53349a_hum	chr12	157758	34523014	5	4	1
PD53349	PD53349a_hum	chr12	37418138	45478155	5	4	1
PD53349	PD53349a_hum	chr12	46068253	47318737	6	4	2
PD53349	PD53349a_hum	chr12	47320918	133239285	5	4	1
PD53349	PD53349a_hum	chr13	18177561	18272516	4	3	1
PD53349	PD53349a_hum	chr13	18317712	104158373	4	2	2
PD53349	PD53349a_hum	chr13	104175240	114299067	3	2	1
PD53349	PD53349a_hum	chr14	16057642	16402209	3	2	1
PD53349	PD53349a_hum	chr14	18330620	31380986	4	3	1
PD53349	PD53349a_hum	chr14	31394629	31858958	6	5	1
PD53349	PD53349a_hum	chr14	31931530	106622553	4	3	1
PD53349	PD53349a_hum	chr14	106622776	106823737	5	4	1
PD53349	PD53349a_hum	chr15	19882428	23400385	4	2	2
PD53349	PD53349a_hum	chr15	23440059	23440748	6	5	1
PD53349	PD53349a_hum	chr15	23442769	76260022	4	2	2
PD53349	PD53349a_hum	chr15	76260449	76261159	15	14	1
PD53349	PD53349a_hum	chr15	76311412	101951325	4	2	2
PD53349	PD53349a_hum	chr16	35561	7240671	5	3	2
PD53349	PD53349a_hum	chr16	7328134	7554090	3	3	0
PD53349	PD53349a_hum	chr16	7568593	32454414	5	3	2
PD53349	PD53349a_hum	chr16	33734713	34163346	5	5	0
PD53349	PD53349a_hum	chr16	34268517	35575377	6	4	2
PD53349	PD53349a_hum	chr16	46386441	61034107	5	3	2
PD53349	PD53349a_hum	chr16	61050118	75688029	7	5	2
PD53349	PD53349a_hum	chr16	75704388	90095778	3	2	1
PD53349	PD53349a_hum	chr17	137603	21298703	3	2	1
PD53349	PD53349a_hum	chr17	21298744	22654773	3	3	0
PD53349	PD53349a_hum	chr17	25920193	30970910	3	2	1
PD53349	PD53349a_hum	chr17	31209972	83051719	4	2	2
PD53349	PD53349a_hum	chr17	83051746	83158753	4	3	1
PD53349	PD53349a_hum	chr18	48740	15341512	3	2	1
PD53349	PD53349a_hum	chr18	20942964	80250865	3	2	1
PD53349	PD53349a_hum	chr19	263280	876910	4	2	2
PD53349	PD53349a_hum	chr19	877871	879912	7	6	1
PD53349	PD53349a_hum	chr19	886257	3139469	4	2	2
PD53349	PD53349a_hum	chr19	3139727	3169065	4	2	2
PD53349	PD53349a_hum	chr19	3176000	7447273	4	2	2
PD53349	PD53349a_hum	chr19	7451357	21569093	3	2	1
PD53349	PD53349a_hum	chr19	21569186	24394204	4	2	2
PD53349	PD53349a_hum	chr19	27392128	31376715	4	2	2
PD53349	PD53349a_hum	chr19	31490736	40837793	4	2	2
PD53349	PD53349a_hum	chr19	40843645	40876760	3	2	1
PD53349	PD53349a_hum	chr19	40877312	58558166	4	2	2
PD53349	PD53349a_hum	chr20	101505	25775036	5	3	2
PD53349	PD53349a_hum	chr20	25775425	26081167	5	5	0
PD53349	PD53349a_hum	chr20	28559767	31064342	3	2	1
PD53349	PD53349a_hum	chr20	31064388	31074237	2	1	1
PD53349	PD53349a_hum	chr20	31284993	38796225	3	2	1
PD53349	PD53349a_hum	chr20	39725446	43567223	5	3	2
PD53349	PD53349a_hum	chr20	43567858	49026042	4	2	2
PD53349	PD53349a_hum	chr20	49030723	62464902	5	3	2
PD53349	PD53349a_hum	chr20	62546157	63776526	7	5	2
PD53349	PD53349a_hum	chr20	63777396	63946700	8	7	1
PD53349	PD53349a_hum	chr20	63961877	64302708	5	3	2
PD53349	PD53349a_hum	chr21	5218123	10739795	3	2	1
PD53349	PD53349a_hum	chr21	13000304	20683831	4	2	2
PD53349	PD53349a_hum	chr21	20827038	33408522	2	2	0
PD53349	PD53349a_hum	chr21	33421281	36995015	5	3	2
PD53349	PD53349a_hum	chr21	37024300	46003722	2	2	0
PD53349	PD53349a_hum	chr21	46021040	46226006	6	4	2
PD53349	PD53349a_hum	chr21	46236750	46661856	2	2	0
PD53349	PD53349a_hum	chr22	10685500	12900610	3	2	1
PD53349	PD53349a_hum	chr22	15333075	15722137	4	3	1
PD53349	PD53349a_hum	chr22	15722253	16440543	20	19	1
PD53349	PD53349a_hum	chr22	16443192	16445590	12	11	1
PD53349	PD53349a_hum	chr22	16445591	16938678	20	19	1
PD53349	PD53349a_hum	chr22	16955872	17535232	20	20	0
PD53349	PD53349a_hum	chr22	17537871	17691350	12	11	1
PD53349	PD53349a_hum	chr22	17696093	18109227	10	8	2
PD53349	PD53349a_hum	chr22	18125190	18892553	9	8	1
PD53349	PD53349a_hum	chr22	18979391	20700300	8	6	2
PD53349	PD53349a_hum	chr22	20703341	21406862	20	19	1
PD53349	PD53349a_hum	chr22	21408770	23828396	12	10	2
PD53349	PD53349a_hum	chr22	23833396	23928398	1	1	0
PD53349	PD53349a_hum	chr22	23935805	24003916	2	1	1
PD53349	PD53349a_hum	chr22	24064327	35421604	2	2	0
PD53349	PD53349a_hum	chr22	35495985	36169713	7	6	1
PD53349	PD53349a_hum	chr22	36191154	37734452	2	2	0
PD53349	PD53349a_hum	chr22	37750426	38553068	11	9	2
PD53349	PD53349a_hum	chr22	38594657	39155984	1	1	0
PD53349	PD53349a_hum	chr22	39181115	39295444	12	10	2
PD53349	PD53349a_hum	chr22	39300882	39650072	1	1	0
PD53349	PD53349a_hum	chr22	39819069	41682933	12	10	2
PD53349	PD53349a_hum	chr22	41684184	42142896	2	2	0
PD53349	PD53349a_hum	chr22	42144194	42304216	6	5	1
PD53349	PD53349a_hum	chr22	42313894	43782092	4	2	2
PD53349	PD53349a_hum	chr22	43880664	50808180	2	2	0
PD53349	PD53349a_hum	chrX	278445	48447667	4	4	0
PD53349	PD53349a_hum	chrX	49345978	52862710	4	3	1
PD53349	PD53349a_hum	chrX	74583034	155985886	2	2	0
PD53349	PD53349a_hum	chrY	11111650	56836969	1	1	0
PD53349	PD53349a_hum	chrY	56837046	56885714	2	1	1
PD53349	PD53349c_hum	chr1	185795	1842235	3	2	1
PD53349	PD53349c_hum	chr1	1891013	13006683	3	3	0
PD53349	PD53349c_hum	chr1	13006812	13245418	4	2	2
PD53349	PD53349c_hum	chr1	13260152	16490636	3	3	0
PD53349	PD53349c_hum	chr1	16507983	16947199	4	2	2
PD53349	PD53349c_hum	chr1	17087810	36399791	3	3	0
PD53349	PD53349c_hum	chr1	36406249	42706151	2	2	0
PD53349	PD53349c_hum	chr1	42710723	114759773	3	3	0
PD53349	PD53349c_hum	chr1	114857319	119932276	2	2	0
PD53349	PD53349c_hum	chr1	120198071	121012900	3	2	1
PD53349	PD53349c_hum	chr1	123783661	161544752	5	5	0
PD53349	PD53349c_hum	chr1	161547863	161614775	4	4	0
PD53349	PD53349c_hum	chr1	161615616	168049602	5	5	0
PD53349	PD53349c_hum	chr1	168056007	168110315	5	5	0
PD53349	PD53349c_hum	chr1	168110703	214423936	5	5	0
PD53349	PD53349c_hum	chr1	214432030	214595978	5	4	1
PD53349	PD53349c_hum	chr1	214599877	227423291	5	5	0
PD53349	PD53349c_hum	chr1	227434663	227507643	5	5	0
PD53349	PD53349c_hum	chr1	227654280	248084290	5	5	0
PD53349	PD53349c_hum	chr1	248441313	248945575	4	2	2
PD53349	PD53349c_hum	chr2	136124	89759477	4	2	2
PD53349	PD53349c_hum	chr2	89836533	92012829	4	2	2
PD53349	PD53349c_hum	chr2	94190317	95939329	4	2	2
PD53349	PD53349c_hum	chr2	95939402	95951508	4	2	2
PD53349	PD53349c_hum	chr2	96130118	97054835	4	2	2
PD53349	PD53349c_hum	chr2	97118440	97164367	8	7	1
PD53349	PD53349c_hum	chr2	97167456	112220548	4	2	2
PD53349	PD53349c_hum	chr2	112289249	112289971	20	19	1
PD53349	PD53349c_hum	chr2	112365737	214956856	4	2	2
PD53349	PD53349c_hum	chr2	214968691	231791261	2	2	0
PD53349	PD53349c_hum	chr2	231906633	232520686	2	1	1
PD53349	PD53349c_hum	chr2	232521258	242120118	2	2	0
PD53349	PD53349c_hum	chr3	39505	75631061	3	2	1
PD53349	PD53349c_hum	chr3	75664574	75739422	3	2	1
PD53349	PD53349c_hum	chr3	75928232	90613961	3	2	1
PD53349	PD53349c_hum	chr3	91404436	198056766	3	2	1
PD53349	PD53349c_hum	chr4	46210	48810224	3	2	1
PD53349	PD53349c_hum	chr4	49107484	49627330	2	2	0
PD53349	PD53349c_hum	chr4	51848345	190008438	3	2	1
PD53349	PD53349c_hum	chr4	190020647	190179679	3	2	1
PD53349	PD53349c_hum	chr5	161693	795926	3	3	0
PD53349	PD53349c_hum	chr5	795949	1285922	6	3	3
PD53349	PD53349c_hum	chr5	1362933	3128912	2	2	0
PD53349	PD53349c_hum	chr5	3136704	5408461	4	3	1
PD53349	PD53349c_hum	chr5	5436496	25124517	2	2	0
PD53349	PD53349c_hum	chr5	25137457	25572613	5	3	2
PD53349	PD53349c_hum	chr5	26194527	27522195	1	1	0
PD53349	PD53349c_hum	chr5	27575589	34549979	4	2	2
PD53349	PD53349c_hum	chr5	34626700	34863115	1	1	0
PD53349	PD53349c_hum	chr5	34911809	45847891	3	2	1
PD53349	PD53349c_hum	chr5	49601573	49666631	1	1	0
PD53349	PD53349c_hum	chr5	50399214	181281775	3	2	1
PD53349	PD53349c_hum	chr6	160049	375460	5	3	2
PD53349	PD53349c_hum	chr6	375488	3138265	7	6	1
PD53349	PD53349c_hum	chr6	3144592	8381297	3	2	1
PD53349	PD53349c_hum	chr6	8403504	10493010	5	4	1
PD53349	PD53349c_hum	chr6	10574898	11929216	3	2	1
PD53349	PD53349c_hum	chr6	11944910	28784271	5	4	1
PD53349	PD53349c_hum	chr6	28812895	29397061	3	2	1
PD53349	PD53349c_hum	chr6	29426650	31616050	5	4	1
PD53349	PD53349c_hum	chr6	31618965	32418922	3	2	1
PD53349	PD53349c_hum	chr6	32485611	32554993	1	1	0
PD53349	PD53349c_hum	chr6	32580883	33158438	3	2	1
PD53349	PD53349c_hum	chr6	33159513	35270381	5	4	1
PD53349	PD53349c_hum	chr6	35270849	39126664	3	2	1
PD53349	PD53349c_hum	chr6	39139319	43528924	6	5	1
PD53349	PD53349c_hum	chr6	43626722	45143275	4	3	1
PD53349	PD53349c_hum	chr6	45182484	58414704	2	1	1
PD53349	PD53349c_hum	chr6	60283617	170736935	2	1	1
PD53349	PD53349c_hum	chr7	50462	23142130	5	3	2
PD53349	PD53349c_hum	chr7	23152006	58098072	6	4	2
PD53349	PD53349c_hum	chr7	60958067	66707452	5	4	1
PD53349	PD53349c_hum	chr7	66726592	100948959	4	4	0
PD53349	PD53349c_hum	chr7	100951933	100960725	7	6	1
PD53349	PD53349c_hum	chr7	100960738	100969617	4	2	2
PD53349	PD53349c_hum	chr7	100969826	152379818	4	4	0
PD53349	PD53349c_hum	chr7	152379854	152410518	2	1	1
PD53349	PD53349c_hum	chr7	152410761	159260734	4	4	0
PD53349	PD53349c_hum	chr8	232794	12664266	5	3	2
PD53349	PD53349c_hum	chr8	12668246	43192450	5	3	2
PD53349	PD53349c_hum	chr8	46845988	144976801	5	3	2
PD53349	PD53349c_hum	chr9	117696	23782100	1	1	0
PD53349	PD53349c_hum	chr9	25562006	39067548	3	3	0
PD53349	PD53349c_hum	chr9	39067635	42972714	3	2	1
PD53349	PD53349c_hum	chr9	43242650	68405558	2	1	1
PD53349	PD53349c_hum	chr9	68609002	84305321	2	2	0
PD53349	PD53349c_hum	chr9	84671000	131508773	3	2	1
PD53349	PD53349c_hum	chr9	131529397	132114730	12	11	1
PD53349	PD53349c_hum	chr9	132130145	134605308	3	2	1
PD53349	PD53349c_hum	chr9	134658906	135623498	12	11	1
PD53349	PD53349c_hum	chr9	135694611	138214444	3	2	1
PD53349	PD53349c_hum	chr10	47476	38998192	3	3	0
PD53349	PD53349c_hum	chr10	41860304	46132127	3	3	0
PD53349	PD53349c_hum	chr10	46223927	46783104	4	2	2
PD53349	PD53349c_hum	chr10	46814011	133787230	3	3	0
PD53349	PD53349c_hum	chr11	193863	50422246	3	2	1
PD53349	PD53349c_hum	chr11	54592062	56375682	3	2	1
PD53349	PD53349c_hum	chr11	56375881	56741250	3	2	1
PD53349	PD53349c_hum	chr11	56743147	100859568	3	2	1
PD53349	PD53349c_hum	chr11	100891766	134882187	2	1	1
PD53349	PD53349c_hum	chr12	12867	34523014	4	2	2
PD53349	PD53349c_hum	chr12	37418138	133238915	4	2	2
PD53349	PD53349c_hum	chr13	18177561	18212175	3	2	1
PD53349	PD53349c_hum	chr13	18272516	104374493	3	2	1
PD53349	PD53349c_hum	chr13	105489886	114299067	2	2	0
PD53349	PD53349c_hum	chr14	16057642	16402209	2	1	1
PD53349	PD53349c_hum	chr14	18330620	19936715	2	1	1
PD53349	PD53349c_hum	chr14	19975713	30956231	2	1	1
PD53349	PD53349c_hum	chr14	31046257	106631573	2	1	1
PD53349	PD53349c_hum	chr14	106638941	106657616	1	1	0
PD53349	PD53349c_hum	chr14	106657619	106823737	2	1	1
PD53349	PD53349c_hum	chr15	19882428	101951325	3	2	1
PD53349	PD53349c_hum	chr16	34130	7198270	4	2	2
PD53349	PD53349c_hum	chr16	7201755	7542561	2	2	0
PD53349	PD53349c_hum	chr16	7568593	33048885	4	2	2
PD53349	PD53349c_hum	chr16	33734713	34163346	3	3	0
PD53349	PD53349c_hum	chr16	34268517	35575377	4	2	2
PD53349	PD53349c_hum	chr16	46386256	61018710	5	3	2
PD53349	PD53349c_hum	chr16	61050118	75850745	7	5	2
PD53349	PD53349c_hum	chr16	75856814	80724023	3	2	1
PD53349	PD53349c_hum	chr16	80863202	90095778	2	2	0
PD53349	PD53349c_hum	chr17	137603	21298582	3	2	1
PD53349	PD53349c_hum	chr17	21298622	22518390	3	2	1
PD53349	PD53349c_hum	chr17	26604082	31237585	3	2	1
PD53349	PD53349c_hum	chr17	31260323	45581529	4	2	2
PD53349	PD53349c_hum	chr17	45581561	45585285	8	7	1
PD53349	PD53349c_hum	chr17	45586395	83194874	4	2	2
PD53349	PD53349c_hum	chr18	48740	15350708	4	3	1
PD53349	PD53349c_hum	chr18	20942964	41251139	4	3	1
PD53349	PD53349c_hum	chr18	41290352	80250865	6	3	3
PD53349	PD53349c_hum	chr19	263280	876910	4	2	2
PD53349	PD53349c_hum	chr19	877830	879855	8	7	1
PD53349	PD53349c_hum	chr19	886257	3164650	4	2	2
PD53349	PD53349c_hum	chr19	3165393	3176000	6	5	1
PD53349	PD53349c_hum	chr19	3179023	3889556	4	2	2
PD53349	PD53349c_hum	chr19	3891331	7424781	5	3	2
PD53349	PD53349c_hum	chr19	7425441	8698750	4	3	1
PD53349	PD53349c_hum	chr19	8701863	15341837	3	2	1
PD53349	PD53349c_hum	chr19	15342041	16079992	2	1	1
PD53349	PD53349c_hum	chr19	16080528	21569275	3	2	1
PD53349	PD53349c_hum	chr19	21569339	24394204	4	2	2
PD53349	PD53349c_hum	chr19	27392072	58558166	4	2	2
PD53349	PD53349c_hum	chr20	101505	26081167	3	2	1
PD53349	PD53349c_hum	chr20	28559767	31064388	2	1	1
PD53349	PD53349c_hum	chr20	31065819	31074237	1	1	0
PD53349	PD53349c_hum	chr20	31284993	39725446	3	2	1
PD53349	PD53349c_hum	chr20	39962928	43527874	7	5	2
PD53349	PD53349c_hum	chr20	43535128	49026042	5	3	2
PD53349	PD53349c_hum	chr20	49030723	49910927	7	5	2
PD53349	PD53349c_hum	chr20	49919812	62174444	6	4	2
PD53349	PD53349c_hum	chr20	62178498	64302708	7	5	2
PD53349	PD53349c_hum	chr21	5218123	10739795	2	1	1
PD53349	PD53349c_hum	chr21	13000304	20595603	4	2	2
PD53349	PD53349c_hum	chr21	20683831	33408522	2	2	0
PD53349	PD53349c_hum	chr21	33421281	36995015	5	3	2
PD53349	PD53349c_hum	chr21	37024300	46003722	2	2	0
