Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber	Major_CN	Minor_CN
PD53368	PD53368a	chr10	125918008	133689420	3	3	0
PD53368	PD53368a	chr11	262189	629962	5	3	2
PD53368	PD53368a	chr11	631966	20586682	3	2	1
PD53368	PD53368a	chr11	20586748	49385956	3	2	1
PD53368	PD53368a	chr11	49388651	50083882	9	6	3
PD53368	PD53368a	chr11	50090417	50512765	4	2	2
PD53368	PD53368a	chr11	54592041	55604331	3	2	1
PD53368	PD53368a	chr11	55721744	55889189	15	13	2
PD53368	PD53368a	chr11	55948658	56743218	8	5	3
PD53368	PD53368a	chr11	56744269	58423105	14	12	2
PD53368	PD53368a	chr11	58439208	60092705	3	2	1
PD53368	PD53368a	chr11	60110494	61502177	10	8	2
PD53368	PD53368a	chr11	61502178	62041328	14	12	2
PD53368	PD53368a	chr11	62044663	66987036	2	2	0
PD53368	PD53368a	chr11	67035722	67393178	14	12	2
PD53368	PD53368a	chr11	67393462	74554169	12	10	2
PD53368	PD53368a	chr11	74556142	78508929	15	13	2
PD53368	PD53368a	chr11	78521399	80585678	2	2	0
PD53368	PD53368a	chr11	80641568	82102543	8	4	4
PD53368	PD53368a	chr11	82658127	135010135	2	2	0
PD53368	PD53368a	chr12	12259	60264	4	3	1
PD53368	PD53368a	chr12	91441	311455	13	11	2
PD53368	PD53368a	chr12	314315	980194	10	8	2
PD53368	PD53368a	chr12	991262	24267267	7	5	2
PD53368	PD53368a	chr12	24286727	27330385	5	3	2
PD53368	PD53368a	chr12	27336688	33824537	4	2	2
PD53368	PD53368a	chr12	38082135	62072192	4	2	2
PD53368	PD53368a	chr12	62079402	125326510	3	2	1
PD53368	PD53368a	chr12	125348393	133224299	4	2	2
PD53368	PD53368a	chr13	18177561	98186625	3	2	1
PD53368	PD53368a	chr13	98219733	102971314	2	2	0
PD53368	PD53368a	chr13	103046013	114354016	2	2	0
PD53368	PD53368a	chr14	16099245	16402213	3	3	0
PD53368	PD53368a	chr14	18314273	19716953	3	2	1
PD53368	PD53368a	chr14	19733813	66013530	3	2	1
PD53368	PD53368a	chr14	66046382	105770121	3	2	1
PD53368	PD53368a	chr14	105770768	106874644	4	2	2
PD53368	PD53368a	chr15	19848395	23090713	3	2	1
PD53368	PD53368a	chr15	23091816	28465091	5	3	2
PD53368	PD53368a	chr15	28523827	32815104	3	2	1
PD53368	PD53368a	chr15	32823386	44828219	1	1	0
PD53368	PD53368a	chr15	44831416	61734602	3	2	1
PD53368	PD53368a	chr15	61748028	77052451	2	2	0
PD53368	PD53368a	chr15	77079666	94817637	4	3	1
PD53368	PD53368a	chr15	94848854	96541019	3	3	0
PD53368	PD53368a	chr15	96541108	99122641	4	3	1
PD53368	PD53368a	chr15	99126774	101752523	3	3	0
PD53368	PD53368a	chr15	101752636	101954140	2	1	1
PD53368	PD53368a	chr16	11730	16454357	2	2	0
PD53368	PD53368a	chr16	16454405	16640006	2	1	1
PD53368	PD53368a	chr16	16647684	30749091	2	2	0
PD53368	PD53368a	chr16	30759629	31506885	4	2	2
PD53368	PD53368a	chr16	32101910	36104257	4	2	2
PD53368	PD53368a	chr16	46386256	46401545	4	2	2
PD53368	PD53368a	chr16	46914184	55760723	2	2	0
PD53368	PD53368a	chr16	55820284	55828989	5	3	2
PD53368	PD53368a	chr16	55848129	74360773	2	2	0
PD53368	PD53368a	chr16	74364020	74414127	3	2	1
PD53368	PD53368a	chr16	74417986	90173575	2	2	0
PD53368	PD53368a	chr17	156324	7497496	3	2	1
PD53368	PD53368a	chr17	7509719	10755721	1	1	0
PD53368	PD53368a	chr17	10799294	14161873	12	11	1
PD53368	PD53368a	chr17	14166952	16337989	9	8	1
PD53368	PD53368a	chr17	16421475	17224157	4	3	1
PD53368	PD53368a	chr17	17226117	18919313	6	5	1
PD53368	PD53368a	chr17	18924480	19468687	3	2	1
PD53368	PD53368a	chr17	19469986	21291039	1	1	0
PD53368	PD53368a	chr17	21291051	21844964	2	1	1
PD53368	PD53368a	chr17	21847190	24421438	3	2	1
PD53368	PD53368a	chr17	25389878	26952458	2	1	1
PD53368	PD53368a	chr17	26952542	35265572	2	2	0
PD53368	PD53368a	chr17	35442015	36834695	3	2	1
PD53368	PD53368a	chr17	36836644	52944217	2	2	0
PD53368	PD53368a	chr17	53224895	56042014	3	2	1
PD53368	PD53368a	chr17	56070985	59319374	4	2	2
PD53368	PD53368a	chr17	59395801	61408032	4	2	2
PD53368	PD53368a	chr17	61412461	83158753	3	2	1
PD53368	PD53368a	chr18	49125	108232	3	3	0
PD53368	PD53368a	chr18	110425	15341512	3	2	1
PD53368	PD53368a	chr18	21006451	25881863	3	2	1
PD53368	PD53368a	chr18	26079782	36076675	7	5	2
PD53368	PD53368a	chr18	36082025	45943346	9	7	2
PD53368	PD53368a	chr18	45946806	48520545	16	14	2
PD53368	PD53368a	chr18	48552014	50123613	7	5	2
PD53368	PD53368a	chr18	50157167	54055970	4	2	2
PD53368	PD53368a	chr18	54127176	60624246	2	2	0
PD53368	PD53368a	chr18	60682962	67960358	3	2	1
PD53368	PD53368a	chr18	68182870	80174701	2	2	0
PD53368	PD53368a	chr19	93226	1696089	3	3	0
PD53368	PD53368a	chr19	1709130	12038536	3	3	0
PD53368	PD53368a	chr19	12051026	20863248	4	4	0
PD53368	PD53368a	chr19	20863363	24394203	3	3	0
PD53368	PD53368a	chr19	27392054	27867463	2	2	0
PD53368	PD53368a	chr19	27867513	32305477	6	4	2
PD53368	PD53368a	chr19	32323530	33409362	4	2	2
PD53368	PD53368a	chr19	33411903	35532903	6	4	2
PD53368	PD53368a	chr19	35538760	39877634	2	2	0
PD53368	PD53368a	chr19	39877640	39902512	2	1	1
PD53368	PD53368a	chr19	39924363	58571238	2	2	0
PD53368	PD53368a	chr20	87623	25908917	4	2	2
PD53368	PD53368a	chr20	25908950	26119345	4	2	2
PD53368	PD53368a	chr20	28559177	31274100	5	4	1
PD53368	PD53368a	chr20	31274572	39193249	6	4	2
PD53368	PD53368a	chr20	39228883	40910878	13	11	2
PD53368	PD53368a	chr20	40953076	45220030	8	6	2
PD53368	PD53368a	chr20	45291806	45693861	5	3	2
PD53368	PD53368a	chr20	45695999	45803554	10	8	2
PD53368	PD53368a	chr20	45815127	60308674	4	2	2
PD53368	PD53368a	chr20	60335724	63852688	4	2	2
PD53368	PD53368a	chr20	63887336	64327831	2	2	0
PD53368	PD53368a	chr21	5033884	5247778	2	1	1
PD53368	PD53368a	chr21	5247825	9348099	2	1	1
PD53368	PD53368a	chr21	9361145	10446340	3	2	1
PD53368	PD53368a	chr21	10447600	10737112	4	3	1
PD53368	PD53368a	chr21	13000722	23934733	4	2	2
PD53368	PD53368a	chr21	23946144	46663614	3	2	1
PD53368	PD53368a	chr22	10662913	10746653	2	1	1
PD53368	PD53368a	chr22	10747317	12797396	3	2	1
PD53368	PD53368a	chr22	15314315	16696923	4	2	2
PD53368	PD53368a	chr22	16697016	19533251	7	5	2
PD53368	PD53368a	chr22	19536111	20508359	16	14	2
PD53368	PD53368a	chr22	20510055	22899525	11	9	2
PD53368	PD53368a	chr22	22901301	23927818	10	8	2
PD53368	PD53368a	chr22	23935395	24059442	12	6	6
PD53368	PD53368a	chr22	24060734	26547679	10	8	2
PD53368	PD53368a	chr22	26548345	27462082	13	11	2
PD53368	PD53368a	chr22	27484246	28228437	6	3	3
PD53368	PD53368a	chr22	28297237	31966935	2	2	0
PD53368	PD53368a	chr22	31967838	32754499	4	2	2
PD53368	PD53368a	chr22	32757361	35644706	8	6	2
PD53368	PD53368a	chr22	35659868	36129065	13	12	1
PD53368	PD53368a	chr22	36141452	38286756	13	11	2
PD53368	PD53368a	chr22	38289125	40080114	10	8	2
PD53368	PD53368a	chr22	40099891	40596511	9	7	2
PD53368	PD53368a	chr22	40598904	40921079	6	4	2
PD53368	PD53368a	chr22	40937221	41989436	8	6	2
PD53368	PD53368a	chr22	41994056	50808390	2	2	0
PD53368	PD53368a	chrX	256959	57431787	4	2	2
PD53368	PD53368a	chrX	65956689	155985886	4	3	1
PD53368	PD53368a	chrY	3851372	5509868	4	2	2
PD53368	PD53368a	chrY	10796683	56884027	3	2	1
PD53332	PD53332a_hum	chr1	69511	13225047	1	1	0
PD53332	PD53332a_hum	chr1	13225068	13242286	2	1	1
PD53332	PD53332a_hum	chr1	13245496	15690069	1	1	0
PD53332	PD53332a_hum	chr1	15727156	16410051	2	1	1
PD53332	PD53332a_hum	chr1	16475775	16942249	3	2	1
PD53332	PD53332a_hum	chr1	16946998	60750481	2	1	1
PD53332	PD53332a_hum	chr1	61088129	61833679	2	1	1
PD53332	PD53332a_hum	chr1	61864321	120548404	2	1	1
PD53332	PD53332a_hum	chr1	120578712	121530950	2	1	1
PD53332	PD53332a_hum	chr1	123926271	143474978	2	1	1
PD53332	PD53332a_hum	chr1	143542957	146140091	4	2	2
PD53332	PD53332a_hum	chr1	146329159	146738575	2	2	0
PD53332	PD53332a_hum	chr1	146757826	149475955	3	2	1
PD53332	PD53332a_hum	chr1	149562398	150308908	2	2	0
PD53332	PD53332a_hum	chr1	150318165	157527370	3	2	1
PD53332	PD53332a_hum	chr1	157534328	158755932	2	2	0
PD53332	PD53332a_hum	chr1	158860900	159515206	3	2	1
PD53332	PD53332a_hum	chr1	159535507	164966040	4	2	2
PD53332	PD53332a_hum	chr1	164974452	166304029	2	2	0
PD53332	PD53332a_hum	chr1	166352787	168495544	3	2	1
PD53332	PD53332a_hum	chr1	168523519	169114868	2	2	0
PD53332	PD53332a_hum	chr1	169247207	176377376	3	2	1
PD53332	PD53332a_hum	chr1	176690327	177819987	2	2	0
PD53332	PD53332a_hum	chr1	177936334	184983129	3	2	1
PD53332	PD53332a_hum	chr1	185090186	188393052	4	2	2
PD53332	PD53332a_hum	chr1	188572863	189905463	2	2	0
PD53332	PD53332a_hum	chr1	189989860	204449811	3	2	1
PD53332	PD53332a_hum	chr1	204454055	206124163	2	1	1
PD53332	PD53332a_hum	chr1	206393536	206482075	1	1	0
PD53332	PD53332a_hum	chr1	206492563	208889662	2	1	1
PD53332	PD53332a_hum	chr1	208902587	213007021	1	1	0
PD53332	PD53332a_hum	chr1	213144453	214741496	2	2	0
PD53332	PD53332a_hum	chr1	214889375	216325650	1	1	0
PD53332	PD53332a_hum	chr1	216418661	222664874	2	1	1
PD53332	PD53332a_hum	chr1	222712777	224560736	1	1	0
PD53332	PD53332a_hum	chr1	224574465	228650058	2	1	1
PD53332	PD53332a_hum	chr1	228650833	241127374	1	1	0
PD53332	PD53332a_hum	chr1	241548722	248635524	2	1	1
PD53332	PD53332a_hum	chr1	248638309	248945580	2	1	1
PD53332	PD53332a_hum	chr2	576262	37255742	2	1	1
PD53332	PD53332a_hum	chr2	37277962	37481936	1	1	0
PD53332	PD53332a_hum	chr2	37662840	91960535	2	1	1
PD53332	PD53332a_hum	chr2	91960709	92006131	2	2	0
PD53332	PD53332a_hum	chr2	94190317	95939051	2	1	1
PD53332	PD53332a_hum	chr2	95939110	95954090	4	3	1
PD53332	PD53332a_hum	chr2	96106976	196343807	2	1	1
PD53332	PD53332a_hum	chr2	196379401	219637693	3	2	1
PD53332	PD53332a_hum	chr2	219640699	242183177	1	1	0
PD53332	PD53332a_hum	chr3	51248	2382444	3	2	1
PD53332	PD53332a_hum	chr3	2449392	17297660	4	3	1
PD53332	PD53332a_hum	chr3	17371970	28272920	3	2	1
PD53332	PD53332a_hum	chr3	28286084	49390500	2	1	1
PD53332	PD53332a_hum	chr3	49394988	50387746	3	2	1
PD53332	PD53332a_hum	chr3	50393979	75631061	2	1	1
PD53332	PD53332a_hum	chr3	75659064	75772805	2	2	0
PD53332	PD53332a_hum	chr3	75783425	90507212	2	1	1
PD53332	PD53332a_hum	chr3	91445573	93844768	1	1	0
PD53332	PD53332a_hum	chr3	93879279	197755816	2	1	1
PD53332	PD53332a_hum	chr3	197758169	198150609	2	1	1
PD53332	PD53332a_hum	chr4	47230	48851702	2	1	1
PD53332	PD53332a_hum	chr4	48931593	49609252	2	2	0
PD53332	PD53332a_hum	chr4	49609255	49711665	2	2	0
PD53332	PD53332a_hum	chr4	52076798	54691818	2	1	1
PD53332	PD53332a_hum	chr4	54723492	55390940	5	4	1
PD53332	PD53332a_hum	chr4	55416135	58507284	2	1	1
PD53332	PD53332a_hum	chr4	58749483	189984205	1	1	0
PD53332	PD53332a_hum	chr4	189984440	190179679	3	2	1
PD53332	PD53332a_hum	chr5	36595	1285860	5	4	1
PD53332	PD53332a_hum	chr5	1292868	5200317	4	3	1
PD53332	PD53332a_hum	chr5	5206166	7757592	4	3	1
PD53332	PD53332a_hum	chr5	7757602	9914358	2	1	1
PD53332	PD53332a_hum	chr5	10000705	15927818	1	1	0
PD53332	PD53332a_hum	chr5	16011335	28501748	5	4	1
PD53332	PD53332a_hum	chr5	28773111	32987167	2	1	1
PD53332	PD53332a_hum	chr5	33062083	35860966	7	6	1
PD53332	PD53332a_hum	chr5	35873503	35965509	2	1	1
PD53332	PD53332a_hum	chr5	35967898	36365547	6	5	1
PD53332	PD53332a_hum	chr5	36370787	39021267	3	2	1
PD53332	PD53332a_hum	chr5	39052218	40320162	6	5	1
PD53332	PD53332a_hum	chr5	40687361	41160209	2	1	1
PD53332	PD53332a_hum	chr5	41320792	42565725	1	1	0
PD53332	PD53332a_hum	chr5	42679406	46206799	2	1	1
PD53332	PD53332a_hum	chr5	49658736	69504644	1	1	0
PD53332	PD53332a_hum	chr5	69566535	71207763	2	2	0
PD53332	PD53332a_hum	chr5	71396636	138578193	1	1	0
PD53332	PD53332a_hum	chr5	138627112	179293967	2	1	1
PD53332	PD53332a_hum	chr5	179329056	179802039	3	2	1
PD53332	PD53332a_hum	chr5	179824475	181281814	2	1	1
PD53332	PD53332a_hum	chr6	203845	356417	1	1	0
PD53332	PD53332a_hum	chr6	367352	2784563	1	1	0
PD53332	PD53332a_hum	chr6	2834031	3085243	2	1	1
PD53332	PD53332a_hum	chr6	3113038	3243825	2	1	1
PD53332	PD53332a_hum	chr6	3285004	7271371	2	1	1
PD53332	PD53332a_hum	chr6	7295007	7346505	1	1	0
PD53332	PD53332a_hum	chr6	7373016	9181712	3	2	1
PD53332	PD53332a_hum	chr6	9245235	16909089	5	4	1
PD53332	PD53332a_hum	chr6	16912647	18027416	3	2	1
PD53332	PD53332a_hum	chr6	18028340	23981897	2	1	1
PD53332	PD53332a_hum	chr6	24091143	26020816	1	1	0
PD53332	PD53332a_hum	chr6	26093008	29871644	2	1	1
PD53332	PD53332a_hum	chr6	29874725	29938995	2	2	0
PD53332	PD53332a_hum	chr6	29939049	30762568	2	1	1
PD53332	PD53332a_hum	chr6	30792750	32473619	3	2	1
PD53332	PD53332a_hum	chr6	32485564	32636822	4	3	1
PD53332	PD53332a_hum	chr6	32637507	41052484	3	2	1
PD53332	PD53332a_hum	chr6	41069031	44310332	4	3	1
PD53332	PD53332a_hum	chr6	44335120	48851313	3	2	1
PD53332	PD53332a_hum	chr6	48952215	50570783	5	4	1
PD53332	PD53332a_hum	chr6	50708500	58380586	3	2	1
PD53332	PD53332a_hum	chr6	60272666	60932089	16	15	1
PD53332	PD53332a_hum	chr6	60964215	67195888	6	5	1
PD53332	PD53332a_hum	chr6	67933719	170594710	1	1	0
PD53332	PD53332a_hum	chr7	50354	56015939	2	1	1
PD53332	PD53332a_hum	chr7	56016896	56021340	2	2	0
PD53332	PD53332a_hum	chr7	56024118	58091518	2	1	1
PD53332	PD53332a_hum	chr7	60958067	67356214	2	1	1
PD53332	PD53332a_hum	chr7	67360673	100952148	2	1	1
PD53332	PD53332a_hum	chr7	100952233	100959720	6	5	1
PD53332	PD53332a_hum	chr7	100959783	101004095	2	1	1
PD53332	PD53332a_hum	chr7	101006396	104350819	2	1	1
PD53332	PD53332a_hum	chr7	104420854	104764461	2	1	1
PD53332	PD53332a_hum	chr7	104902547	142752462	2	1	1
PD53332	PD53332a_hum	chr7	142752700	142774520	2	2	0
PD53332	PD53332a_hum	chr7	142774654	152368626	2	1	1
PD53332	PD53332a_hum	chr7	152379803	152442787	3	2	1
PD53332	PD53332a_hum	chr7	152446659	159234700	2	1	1
PD53332	PD53332a_hum	chr8	232794	12185296	2	2	0
PD53332	PD53332a_hum	chr8	12185371	12584772	3	2	1
PD53332	PD53332a_hum	chr8	12584800	28537850	2	2	0
PD53332	PD53332a_hum	chr8	28600029	28716863	1	1	0
PD53332	PD53332a_hum	chr8	28737766	43500515	2	2	0
PD53332	PD53332a_hum	chr8	45952323	58465117	2	2	0
PD53332	PD53332a_hum	chr8	58491742	145066250	3	3	0
PD53332	PD53332a_hum	chr9	214427	39036783	1	1	0
PD53332	PD53332a_hum	chr9	39040778	42877909	1	1	0
PD53332	PD53332a_hum	chr9	43242650	66826856	1	1	0
PD53332	PD53332a_hum	chr9	66908658	138177317	1	1	0
PD53332	PD53332a_hum	chr10	47485	38455661	1	1	0
PD53332	PD53332a_hum	chr10	38527682	39131435	2	1	1
PD53332	PD53332a_hum	chr10	41860304	54430426	1	1	0
PD53332	PD53332a_hum	chr10	54527737	102959621	2	2	0
PD53332	PD53332a_hum	chr10	102977972	103127818	2	2	0
PD53332	PD53332a_hum	chr10	103173692	112438224	2	2	0
PD53332	PD53332a_hum	chr10	112440597	113024016	2	2	0
PD53332	PD53332a_hum	chr10	113034960	133689420	2	2	0
PD53332	PD53332a_hum	chr11	197557	30336477	1	1	0
PD53332	PD53332a_hum	chr11	30417683	32917532	2	2	0
PD53332	PD53332a_hum	chr11	32932798	50266210	1	1	0
PD53332	PD53332a_hum	chr11	54592419	56105858	2	1	1
PD53332	PD53332a_hum	chr11	56122419	56364662	6	5	1
PD53332	PD53332a_hum	chr11	56375958	56971613	2	1	1
PD53332	PD53332a_hum	chr11	56989090	57548454	5	4	1
PD53332	PD53332a_hum	chr11	57552571	58108970	12	11	1
PD53332	PD53332a_hum	chr11	58203296	58358832	2	1	1
PD53332	PD53332a_hum	chr11	58366265	58527874	9	8	1
PD53332	PD53332a_hum	chr11	58564284	66120945	1	1	0
PD53332	PD53332a_hum	chr11	66125899	66640387	10	9	1
PD53332	PD53332a_hum	chr11	66668975	67878446	4	3	1
PD53332	PD53332a_hum	chr11	67879867	69112649	8	7	1
PD53332	PD53332a_hum	chr11	69134803	70452627	5	4	1
PD53332	PD53332a_hum	chr11	70454171	72920510	4	3	1
PD53332	PD53332a_hum	chr11	73249242	74965749	4	3	1
PD53332	PD53332a_hum	chr11	75014579	80394873	9	8	1
PD53332	PD53332a_hum	chr11	80787779	86412425	1	1	0
PD53332	PD53332a_hum	chr11	86422426	87469519	7	6	1
PD53332	PD53332a_hum	chr11	87497871	134383910	1	1	0
PD53332	PD53332a_hum	chr12	12233	158989	3	2	1
PD53332	PD53332a_hum	chr12	165406	25804028	2	1	1
PD53332	PD53332a_hum	chr12	25804106	25804438	12	11	1
PD53332	PD53332a_hum	chr12	25847603	34276724	2	1	1
PD53332	PD53332a_hum	chr12	37544766	133234117	2	1	1
PD53332	PD53332a_hum	chr13	18177561	18213154	5	4	1
PD53332	PD53332a_hum	chr13	18226578	41570717	2	1	1
PD53332	PD53332a_hum	chr13	42002840	62892109	1	1	0
PD53332	PD53332a_hum	chr13	63052503	63057179	3	2	1
PD53332	PD53332a_hum	chr13	63057252	88518638	1	1	0
PD53332	PD53332a_hum	chr13	89107379	114332365	2	1	1
PD53332	PD53332a_hum	chr14	18314318	19680240	1	1	0
PD53332	PD53332a_hum	chr14	19733881	106234934	1	1	0
PD53332	PD53332a_hum	chr14	106334934	106762648	1	1	0
PD53332	PD53332a_hum	chr14	106823865	106875065	1	1	0
PD53332	PD53332a_hum	chr15	20046713	22431978	3	2	1
PD53332	PD53332a_hum	chr15	22549253	46875437	2	1	1
PD53332	PD53332a_hum	chr15	47070825	47526994	2	2	0
PD53332	PD53332a_hum	chr15	47741710	56666830	2	1	1
PD53332	PD53332a_hum	chr15	56700646	56992174	1	1	0
PD53332	PD53332a_hum	chr15	57072616	62686817	2	1	1
PD53332	PD53332a_hum	chr15	62692675	62805632	1	1	0
PD53332	PD53332a_hum	chr15	62838918	75301734	2	1	1
PD53332	PD53332a_hum	chr15	75356985	78544020	3	2	1
PD53332	PD53332a_hum	chr15	78544377	101876423	2	1	1
PD53332	PD53332a_hum	chr16	11641	9001997	2	1	1
PD53332	PD53332a_hum	chr16	9002780	13203385	3	2	1
PD53332	PD53332a_hum	chr16	13438162	16603989	1	1	0
PD53332	PD53332a_hum	chr16	16632234	16637251	2	1	1
PD53332	PD53332a_hum	chr16	16834181	31915018	1	1	0
PD53332	PD53332a_hum	chr16	32052353	35174097	1	1	0
PD53332	PD53332a_hum	chr16	36853598	46401466	2	1	1
PD53332	PD53332a_hum	chr16	46571547	70123202	1	1	0
PD53332	PD53332a_hum	chr16	70126644	70164847	2	1	1
PD53332	PD53332a_hum	chr16	70199276	74027885	1	1	0
PD53332	PD53332a_hum	chr16	74332633	74418149	2	1	1
PD53332	PD53332a_hum	chr16	74451890	90096004	1	1	0
PD53332	PD53332a_hum	chr17	132129	21266966	2	1	1
PD53332	PD53332a_hum	chr17	21290834	24421526	2	1	1
PD53332	PD53332a_hum	chr17	25920193	27000484	2	1	1
PD53332	PD53332a_hum	chr17	27001001	30959837	2	1	1
PD53332	PD53332a_hum	chr17	30971286	31411153	1	1	0
PD53332	PD53332a_hum	chr17	31418114	61163112	2	1	1
PD53332	PD53332a_hum	chr17	61172493	64080959	3	2	1
PD53332	PD53332a_hum	chr17	64121776	83135705	2	1	1
PD53332	PD53332a_hum	chr18	47554	2482042	3	2	1
PD53332	PD53332a_hum	chr18	2503166	3790446	5	4	1
PD53332	PD53332a_hum	chr18	3814148	7485434	3	2	1
PD53332	PD53332a_hum	chr18	7517598	8069888	1	1	0
PD53332	PD53332a_hum	chr18	8076327	15341512	3	2	1
PD53332	PD53332a_hum	chr18	20946254	67789067	3	2	1
PD53332	PD53332a_hum	chr18	67807084	80261982	5	4	1
PD53332	PD53332a_hum	chr19	282753	3437095	2	1	1
PD53332	PD53332a_hum	chr19	3447024	3550671	1	1	0
PD53332	PD53332a_hum	chr19	3559987	24394059	2	1	1
PD53332	PD53332a_hum	chr19	27646333	51325233	2	1	1
PD53332	PD53332a_hum	chr19	51332587	51364964	5	4	1
PD53332	PD53332a_hum	chr19	51366092	58545676	2	1	1
PD53332	PD53332a_hum	chr20	87623	25773465	2	1	1
PD53332	PD53332a_hum	chr20	25773519	25908986	2	2	0
PD53332	PD53332a_hum	chr20	25912793	26274736	2	1	1
PD53332	PD53332a_hum	chr20	28559256	31285774	2	1	1
PD53332	PD53332a_hum	chr20	31286249	64208267	2	1	1
PD53332	PD53332a_hum	chr20	64212162	64273189	1	1	0
PD53332	PD53332a_hum	chr21	5218123	10739795	2	1	1
PD53332	PD53332a_hum	chr21	13000375	15314620	2	1	1
PD53332	PD53332a_hum	chr21	15392629	40883335	3	2	1
PD53332	PD53332a_hum	chr21	41120584	41922136	1	1	0
PD53332	PD53332a_hum	chr21	42035939	46645308	3	2	1
PD53332	PD53332a_hum	chr22	10667015	12797396	2	2	0
PD53332	PD53332a_hum	chr22	15551143	50770140	3	2	1
PD53332	PD53332a_hum	chr22	50772319	50808014	4	2	2
PD53332	PD53332a_hum	chrX	263762	1082236	1	1	0
PD53332	PD53332a_hum	chrX	1138480	1157783	1	1	0
PD53332	PD53332a_hum	chrX	1157893	57679329	1	1	0
PD53332	PD53332a_hum	chrX	62594712	156004380	1	1	0
PD53332	PD53332a_hum	chrY	11111654	56837060	1	1	0
PD53332	PD53332a_hum	chrY	56837090	56885614	3	2	1
PD53343	PD53343d_hum	chr1	13273	202259	5	5	0
PD53343	PD53343d_hum	chr1	267521	16509288	4	2	2
PD53343	PD53343d_hum	chr1	16509896	16943309	3	2	1
PD53343	PD53343d_hum	chr1	16944256	108185725	4	2	2
PD53343	PD53343d_hum	chr1	108185862	122777449	4	2	2
PD53343	PD53343d_hum	chr1	124514134	143253228	2	1	1
PD53343	PD53343d_hum	chr1	143280625	157092514	4	2	2
PD53343	PD53343d_hum	chr1	157092829	199738958	4	2	2
PD53343	PD53343d_hum	chr1	199752544	219970507	4	2	2
PD53343	PD53343d_hum	chr1	219972242	248945592	4	2	2
PD53343	PD53343d_hum	chr2	188171	23879821	4	2	2
PD53343	PD53343d_hum	chr2	23887787	34116893	4	2	2
PD53343	PD53343d_hum	chr2	34130358	60389629	4	2	2
PD53343	PD53343d_hum	chr2	60390626	84813269	4	2	2
PD53343	PD53343d_hum	chr2	84838019	90221325	4	2	2
PD53343	PD53343d_hum	chr2	90234102	92075324	4	2	2
PD53343	PD53343d_hum	chr2	94190317	95939051	4	2	2
PD53343	PD53343d_hum	chr2	95939089	95957250	5	4	1
PD53343	PD53343d_hum	chr2	95957268	218207952	4	2	2
PD53343	PD53343d_hum	chr2	218208295	240741227	4	2	2
PD53343	PD53343d_hum	chr2	240741546	242183318	4	2	2
PD53343	PD53343d_hum	chr3	13142	13481510	4	2	2
PD53343	PD53343d_hum	chr3	13484209	75428873	4	2	2
PD53343	PD53343d_hum	chr3	75460768	75732267	4	2	2
PD53343	PD53343d_hum	chr3	75734368	90303819	5	3	2
PD53343	PD53343d_hum	chr3	91373993	130021855	4	2	2
PD53343	PD53343d_hum	chr3	130083201	130108059	4	2	2
PD53343	PD53343d_hum	chr3	130121567	143045167	4	2	2
PD53343	PD53343d_hum	chr3	143050368	183587782	4	2	2
PD53343	PD53343d_hum	chr3	183641266	187012553	4	2	2
PD53343	PD53343d_hum	chr3	187131151	194363424	5	4	1
PD53343	PD53343d_hum	chr3	194367542	198113542	4	2	2
PD53343	PD53343d_hum	chr4	13970	8587428	4	2	2
PD53343	PD53343d_hum	chr4	8587479	9754867	4	2	2
PD53343	PD53343d_hum	chr4	9766424	38865953	4	2	2
PD53343	PD53343d_hum	chr4	38877691	40948941	4	2	2
PD53343	PD53343d_hum	chr4	40950493	49061855	4	2	2
PD53343	PD53343d_hum	chr4	49107430	49157761	2	1	1
PD53343	PD53343d_hum	chr4	49157790	49609480	3	2	1
PD53343	PD53343d_hum	chr4	49617005	49709781	1	1	0
PD53343	PD53343d_hum	chr4	51819050	54636336	4	4	0
PD53343	PD53343d_hum	chr4	54648963	54867256	13	10	3
PD53343	PD53343d_hum	chr4	54876038	189732627	4	2	2
PD53343	PD53343d_hum	chr4	189757841	190111979	4	2	2
PD53343	PD53343d_hum	chr4	190112438	190179679	5	3	2
PD53343	PD53343d_hum	chr5	44595	488195	6	4	2
PD53343	PD53343d_hum	chr5	491711	796859	2	1	1
PD53343	PD53343d_hum	chr5	801038	1225561	2	2	0
PD53343	PD53343d_hum	chr5	1233934	1377819	8	6	2
PD53343	PD53343d_hum	chr5	1393845	1466698	1	1	0
PD53343	PD53343d_hum	chr5	1489591	3384089	6	4	2
PD53343	PD53343d_hum	chr5	3524580	4143885	2	2	0
PD53343	PD53343d_hum	chr5	4202431	12409478	7	5	2
PD53343	PD53343d_hum	chr5	12434562	13638374	13	11	2
PD53343	PD53343d_hum	chr5	13650357	16214692	6	4	2
PD53343	PD53343d_hum	chr5	16229251	17735091	12	10	2
PD53343	PD53343d_hum	chr5	17736184	37284624	7	5	2
PD53343	PD53343d_hum	chr5	37286074	37600256	4	2	2
PD53343	PD53343d_hum	chr5	37600332	45816754	9	7	2
PD53343	PD53343d_hum	chr5	49600535	50661572	4	2	2
PD53343	PD53343d_hum	chr5	50750133	139555647	4	2	2
PD53343	PD53343d_hum	chr5	139558517	181288546	4	2	2
PD53343	PD53343d_hum	chr6	160049	29866672	6	4	2
PD53343	PD53343d_hum	chr6	29871604	29874690	18	18	0
PD53343	PD53343d_hum	chr6	29874725	30049294	7	5	2
