Patient_ID	Tumor_Sample_Barcode	Chromosome	Start_Position	End_Position	CopyNumber	Major_CN	Minor_CN
PD53332	PD53332a_hum	chr5	39052218	40320162	6	5	1
PD53332	PD53332a_hum	chr5	40687361	41160209	2	1	1
PD53332	PD53332a_hum	chr5	41320792	42565725	1	1	0
PD53332	PD53332a_hum	chr5	42679406	46206799	2	1	1
PD53332	PD53332a_hum	chr5	49658736	69504644	1	1	0
PD53332	PD53332a_hum	chr5	69566535	71207763	2	2	0
PD53332	PD53332a_hum	chr5	71396636	138578193	1	1	0
PD53332	PD53332a_hum	chr5	138627112	179293967	2	1	1
PD53332	PD53332a_hum	chr5	179329056	179802039	3	2	1
PD53332	PD53332a_hum	chr5	179824475	181281814	2	1	1
PD53332	PD53332a_hum	chr6	203845	356417	1	1	0
PD53332	PD53332a_hum	chr6	367352	2784563	1	1	0
PD53332	PD53332a_hum	chr6	2834031	3085243	2	1	1
PD53332	PD53332a_hum	chr6	3113038	3243825	2	1	1
PD53332	PD53332a_hum	chr6	3285004	7271371	2	1	1
PD53332	PD53332a_hum	chr6	7295007	7346505	1	1	0
PD53332	PD53332a_hum	chr6	7373016	9181712	3	2	1
PD53332	PD53332a_hum	chr6	9245235	16909089	5	4	1
PD53332	PD53332a_hum	chr6	16912647	18027416	3	2	1
PD53332	PD53332a_hum	chr6	18028340	23981897	2	1	1
PD53332	PD53332a_hum	chr6	24091143	26020816	1	1	0
PD53332	PD53332a_hum	chr6	26093008	29871644	2	1	1
PD53332	PD53332a_hum	chr6	29874725	29938995	2	2	0
PD53332	PD53332a_hum	chr6	29939049	30762568	2	1	1
PD53332	PD53332a_hum	chr6	30792750	32473619	3	2	1
PD53332	PD53332a_hum	chr6	32485564	32636822	4	3	1
PD53332	PD53332a_hum	chr6	32637507	41052484	3	2	1
PD53332	PD53332a_hum	chr6	41069031	44310332	4	3	1
PD53332	PD53332a_hum	chr6	44335120	48851313	3	2	1
PD53332	PD53332a_hum	chr6	48952215	50570783	5	4	1
PD53332	PD53332a_hum	chr6	50708500	58380586	3	2	1
PD53332	PD53332a_hum	chr6	60272666	60932089	16	15	1
PD53332	PD53332a_hum	chr6	60964215	67195888	6	5	1
PD53332	PD53332a_hum	chr6	67933719	170594710	1	1	0
PD53332	PD53332a_hum	chr7	50354	56015939	2	1	1
PD53332	PD53332a_hum	chr7	56016896	56021340	2	2	0
PD53332	PD53332a_hum	chr7	56024118	58091518	2	1	1
PD53332	PD53332a_hum	chr7	60958067	67356214	2	1	1
PD53332	PD53332a_hum	chr7	67360673	100952148	2	1	1
PD53332	PD53332a_hum	chr7	100952233	100959720	6	5	1
PD53332	PD53332a_hum	chr7	100959783	101004095	2	1	1
PD53332	PD53332a_hum	chr7	101006396	104350819	2	1	1
PD53332	PD53332a_hum	chr7	104420854	104764461	2	1	1
PD53332	PD53332a_hum	chr7	104902547	142752462	2	1	1
PD53332	PD53332a_hum	chr7	142752700	142774520	2	2	0
PD53332	PD53332a_hum	chr7	142774654	152368626	2	1	1
PD53332	PD53332a_hum	chr7	152379803	152442787	3	2	1
PD53332	PD53332a_hum	chr7	152446659	159234700	2	1	1
PD53332	PD53332a_hum	chr8	232794	12185296	2	2	0
PD53332	PD53332a_hum	chr8	12185371	12584772	3	2	1
PD53332	PD53332a_hum	chr8	12584800	28537850	2	2	0
PD53332	PD53332a_hum	chr8	28600029	28716863	1	1	0
PD53332	PD53332a_hum	chr8	28737766	43500515	2	2	0
PD53332	PD53332a_hum	chr8	45952323	58465117	2	2	0
PD53332	PD53332a_hum	chr8	58491742	145066250	3	3	0
PD53332	PD53332a_hum	chr9	214427	39036783	1	1	0
PD53332	PD53332a_hum	chr9	39040778	42877909	1	1	0
PD53332	PD53332a_hum	chr9	43242650	66826856	1	1	0
PD53332	PD53332a_hum	chr9	66908658	138177317	1	1	0
PD53332	PD53332a_hum	chr10	47485	38455661	1	1	0
PD53332	PD53332a_hum	chr10	38527682	39131435	2	1	1
PD53332	PD53332a_hum	chr10	41860304	54430426	1	1	0
PD53332	PD53332a_hum	chr10	54527737	102959621	2	2	0
PD53332	PD53332a_hum	chr10	102977972	103127818	2	2	0
PD53332	PD53332a_hum	chr10	103173692	112438224	2	2	0
PD53332	PD53332a_hum	chr10	112440597	113024016	2	2	0
PD53332	PD53332a_hum	chr10	113034960	133689420	2	2	0
PD53332	PD53332a_hum	chr11	197557	30336477	1	1	0
PD53332	PD53332a_hum	chr11	30417683	32917532	2	2	0
PD53332	PD53332a_hum	chr11	32932798	50266210	1	1	0
PD53332	PD53332a_hum	chr11	54592419	56105858	2	1	1
PD53332	PD53332a_hum	chr11	56122419	56364662	6	5	1
PD53332	PD53332a_hum	chr11	56375958	56971613	2	1	1
PD53332	PD53332a_hum	chr11	56989090	57548454	5	4	1
PD53332	PD53332a_hum	chr11	57552571	58108970	12	11	1
PD53332	PD53332a_hum	chr11	58203296	58358832	2	1	1
PD53332	PD53332a_hum	chr11	58366265	58527874	9	8	1
PD53332	PD53332a_hum	chr11	58564284	66120945	1	1	0
PD53332	PD53332a_hum	chr11	66125899	66640387	10	9	1
PD53332	PD53332a_hum	chr11	66668975	67878446	4	3	1
PD53332	PD53332a_hum	chr11	67879867	69112649	8	7	1
PD53332	PD53332a_hum	chr11	69134803	70452627	5	4	1
PD53332	PD53332a_hum	chr11	70454171	72920510	4	3	1
PD53332	PD53332a_hum	chr11	73249242	74965749	4	3	1
PD53332	PD53332a_hum	chr11	75014579	80394873	9	8	1
PD53332	PD53332a_hum	chr11	80787779	86412425	1	1	0
PD53332	PD53332a_hum	chr11	86422426	87469519	7	6	1
PD53332	PD53332a_hum	chr11	87497871	134383910	1	1	0
PD53332	PD53332a_hum	chr12	12233	158989	3	2	1
PD53332	PD53332a_hum	chr12	165406	25804028	2	1	1
PD53332	PD53332a_hum	chr12	25804106	25804438	12	11	1
PD53332	PD53332a_hum	chr12	25847603	34276724	2	1	1
PD53332	PD53332a_hum	chr12	37544766	133234117	2	1	1
PD53332	PD53332a_hum	chr13	18177561	18213154	5	4	1
PD53332	PD53332a_hum	chr13	18226578	41570717	2	1	1
PD53332	PD53332a_hum	chr13	42002840	62892109	1	1	0
PD53332	PD53332a_hum	chr13	63052503	63057179	3	2	1
PD53332	PD53332a_hum	chr13	63057252	88518638	1	1	0
PD53332	PD53332a_hum	chr13	89107379	114332365	2	1	1
PD53332	PD53332a_hum	chr14	18314318	19680240	1	1	0
PD53332	PD53332a_hum	chr14	19733881	106234934	1	1	0
PD53332	PD53332a_hum	chr14	106334934	106762648	1	1	0
PD53332	PD53332a_hum	chr14	106823865	106875065	1	1	0
PD53332	PD53332a_hum	chr15	20046713	22431978	3	2	1
PD53332	PD53332a_hum	chr15	22549253	46875437	2	1	1
PD53332	PD53332a_hum	chr15	47070825	47526994	2	2	0
PD53332	PD53332a_hum	chr15	47741710	56666830	2	1	1
PD53332	PD53332a_hum	chr15	56700646	56992174	1	1	0
PD53332	PD53332a_hum	chr15	57072616	62686817	2	1	1
PD53332	PD53332a_hum	chr15	62692675	62805632	1	1	0
PD53332	PD53332a_hum	chr15	62838918	75301734	2	1	1
PD53332	PD53332a_hum	chr15	75356985	78544020	3	2	1
PD53332	PD53332a_hum	chr15	78544377	101876423	2	1	1
PD53332	PD53332a_hum	chr16	11641	9001997	2	1	1
PD53332	PD53332a_hum	chr16	9002780	13203385	3	2	1
PD53332	PD53332a_hum	chr16	13438162	16603989	1	1	0
PD53332	PD53332a_hum	chr16	16632234	16637251	2	1	1
PD53332	PD53332a_hum	chr16	16834181	31915018	1	1	0
PD53332	PD53332a_hum	chr16	32052353	35174097	1	1	0
PD53332	PD53332a_hum	chr16	36853598	46401466	2	1	1
PD53332	PD53332a_hum	chr16	46571547	70123202	1	1	0
PD53332	PD53332a_hum	chr16	70126644	70164847	2	1	1
PD53332	PD53332a_hum	chr16	70199276	74027885	1	1	0
PD53332	PD53332a_hum	chr16	74332633	74418149	2	1	1
PD53332	PD53332a_hum	chr16	74451890	90096004	1	1	0
PD53332	PD53332a_hum	chr17	132129	21266966	2	1	1
PD53332	PD53332a_hum	chr17	21290834	24421526	2	1	1
PD53332	PD53332a_hum	chr17	25920193	27000484	2	1	1
PD53332	PD53332a_hum	chr17	27001001	30959837	2	1	1
PD53332	PD53332a_hum	chr17	30971286	31411153	1	1	0
PD53332	PD53332a_hum	chr17	31418114	61163112	2	1	1
PD53332	PD53332a_hum	chr17	61172493	64080959	3	2	1
PD53332	PD53332a_hum	chr17	64121776	83135705	2	1	1
PD53332	PD53332a_hum	chr18	47554	2482042	3	2	1
PD53332	PD53332a_hum	chr18	2503166	3790446	5	4	1
PD53332	PD53332a_hum	chr18	3814148	7485434	3	2	1
PD53332	PD53332a_hum	chr18	7517598	8069888	1	1	0
PD53332	PD53332a_hum	chr18	8076327	15341512	3	2	1
PD53332	PD53332a_hum	chr18	20946254	67789067	3	2	1
PD53332	PD53332a_hum	chr18	67807084	80261982	5	4	1
PD53332	PD53332a_hum	chr19	282753	3437095	2	1	1
PD53332	PD53332a_hum	chr19	3447024	3550671	1	1	0
PD53332	PD53332a_hum	chr19	3559987	24394059	2	1	1
PD53332	PD53332a_hum	chr19	27646333	51325233	2	1	1
PD53332	PD53332a_hum	chr19	51332587	51364964	5	4	1
PD53332	PD53332a_hum	chr19	51366092	58545676	2	1	1
PD53332	PD53332a_hum	chr20	87623	25773465	2	1	1
PD53332	PD53332a_hum	chr20	25773519	25908986	2	2	0
PD53332	PD53332a_hum	chr20	25912793	26274736	2	1	1
PD53332	PD53332a_hum	chr20	28559256	31285774	2	1	1
PD53332	PD53332a_hum	chr20	31286249	64208267	2	1	1
PD53332	PD53332a_hum	chr20	64212162	64273189	1	1	0
PD53332	PD53332a_hum	chr21	5218123	10739795	2	1	1
PD53332	PD53332a_hum	chr21	13000375	15314620	2	1	1
PD53332	PD53332a_hum	chr21	15392629	40883335	3	2	1
PD53332	PD53332a_hum	chr21	41120584	41922136	1	1	0
PD53332	PD53332a_hum	chr21	42035939	46645308	3	2	1
PD53332	PD53332a_hum	chr22	10667015	12797396	2	2	0
PD53332	PD53332a_hum	chr22	15551143	50770140	3	2	1
PD53332	PD53332a_hum	chr22	50772319	50808014	4	2	2
PD53332	PD53332a_hum	chrX	263762	1082236	1	1	0
PD53332	PD53332a_hum	chrX	1138480	1157783	1	1	0
PD53332	PD53332a_hum	chrX	1157893	57679329	1	1	0
PD53332	PD53332a_hum	chrX	62594712	156004380	1	1	0
PD53332	PD53332a_hum	chrY	11111654	56837060	1	1	0
PD53332	PD53332a_hum	chrY	56837090	56885614	3	2	1
PD53343	PD53343d_hum	chr1	13273	202259	5	5	0
PD53343	PD53343d_hum	chr1	267521	16509288	4	2	2
PD53343	PD53343d_hum	chr1	16509896	16943309	3	2	1
PD53343	PD53343d_hum	chr1	16944256	108185725	4	2	2
PD53343	PD53343d_hum	chr1	108185862	122777449	4	2	2
PD53343	PD53343d_hum	chr1	124514134	143253228	2	1	1
PD53343	PD53343d_hum	chr1	143280625	157092514	4	2	2
PD53343	PD53343d_hum	chr1	157092829	199738958	4	2	2
PD53343	PD53343d_hum	chr1	199752544	219970507	4	2	2
PD53343	PD53343d_hum	chr1	219972242	248945592	4	2	2
PD53343	PD53343d_hum	chr2	188171	23879821	4	2	2
PD53343	PD53343d_hum	chr2	23887787	34116893	4	2	2
PD53343	PD53343d_hum	chr2	34130358	60389629	4	2	2
PD53343	PD53343d_hum	chr2	60390626	84813269	4	2	2
PD53343	PD53343d_hum	chr2	84838019	90221325	4	2	2
PD53343	PD53343d_hum	chr2	90234102	92075324	4	2	2
PD53343	PD53343d_hum	chr2	94190317	95939051	4	2	2
PD53343	PD53343d_hum	chr2	95939089	95957250	5	4	1
PD53343	PD53343d_hum	chr2	95957268	218207952	4	2	2
PD53343	PD53343d_hum	chr2	218208295	240741227	4	2	2
PD53343	PD53343d_hum	chr2	240741546	242183318	4	2	2
PD53343	PD53343d_hum	chr3	13142	13481510	4	2	2
PD53343	PD53343d_hum	chr3	13484209	75428873	4	2	2
PD53343	PD53343d_hum	chr3	75460768	75732267	4	2	2
PD53343	PD53343d_hum	chr3	75734368	90303819	5	3	2
PD53343	PD53343d_hum	chr3	91373993	130021855	4	2	2
PD53343	PD53343d_hum	chr3	130083201	130108059	4	2	2
PD53343	PD53343d_hum	chr3	130121567	143045167	4	2	2
PD53343	PD53343d_hum	chr3	143050368	183587782	4	2	2
PD53343	PD53343d_hum	chr3	183641266	187012553	4	2	2
PD53343	PD53343d_hum	chr3	187131151	194363424	5	4	1
PD53343	PD53343d_hum	chr3	194367542	198113542	4	2	2
PD53343	PD53343d_hum	chr4	13970	8587428	4	2	2
PD53343	PD53343d_hum	chr4	8587479	9754867	4	2	2
PD53343	PD53343d_hum	chr4	9766424	38865953	4	2	2
PD53343	PD53343d_hum	chr4	38877691	40948941	4	2	2
PD53343	PD53343d_hum	chr4	40950493	49061855	4	2	2
PD53343	PD53343d_hum	chr4	49107430	49157761	2	1	1
PD53343	PD53343d_hum	chr4	49157790	49609480	3	2	1
PD53343	PD53343d_hum	chr4	49617005	49709781	1	1	0
PD53343	PD53343d_hum	chr4	51819050	54636336	4	4	0
PD53343	PD53343d_hum	chr4	54648963	54867256	13	10	3
PD53343	PD53343d_hum	chr4	54876038	189732627	4	2	2
PD53343	PD53343d_hum	chr4	189757841	190111979	4	2	2
PD53343	PD53343d_hum	chr4	190112438	190179679	5	3	2
PD53343	PD53343d_hum	chr5	44595	488195	6	4	2
PD53343	PD53343d_hum	chr5	491711	796859	2	1	1
PD53343	PD53343d_hum	chr5	801038	1225561	2	2	0
PD53343	PD53343d_hum	chr5	1233934	1377819	8	6	2
PD53343	PD53343d_hum	chr5	1393845	1466698	1	1	0
PD53343	PD53343d_hum	chr5	1489591	3384089	6	4	2
PD53343	PD53343d_hum	chr5	3524580	4143885	2	2	0
PD53343	PD53343d_hum	chr5	4202431	12409478	7	5	2
PD53343	PD53343d_hum	chr5	12434562	13638374	13	11	2
PD53343	PD53343d_hum	chr5	13650357	16214692	6	4	2
PD53343	PD53343d_hum	chr5	16229251	17735091	12	10	2
PD53343	PD53343d_hum	chr5	17736184	37284624	7	5	2
PD53343	PD53343d_hum	chr5	37286074	37600256	4	2	2
PD53343	PD53343d_hum	chr5	37600332	45816754	9	7	2
PD53343	PD53343d_hum	chr5	49600535	50661572	4	2	2
PD53343	PD53343d_hum	chr5	50750133	139555647	4	2	2
PD53343	PD53343d_hum	chr5	139558517	181288546	4	2	2
PD53343	PD53343d_hum	chr6	160049	29866672	6	4	2
PD53343	PD53343d_hum	chr6	29871604	29874690	18	18	0
PD53343	PD53343d_hum	chr6	29874725	30049294	7	5	2
PD53343	PD53343d_hum	chr6	30051855	32485632	6	4	2
PD53343	PD53343d_hum	chr6	32521989	32584222	4	3	1
PD53343	PD53343d_hum	chr6	32618459	32822312	7	5	2
PD53343	PD53343d_hum	chr6	32822661	37587626	6	4	2
PD53343	PD53343d_hum	chr6	37595470	41612335	6	4	2
PD53343	PD53343d_hum	chr6	41653200	44251328	6	4	2
PD53343	PD53343d_hum	chr6	44255555	58414703	7	5	2
PD53343	PD53343d_hum	chr6	60281479	170736935	2	2	0
PD53343	PD53343d_hum	chr7	37991	413634	7	5	2
PD53343	PD53343d_hum	chr7	430570	705910	11	8	3
PD53343	PD53343d_hum	chr7	715957	1773126	12	8	4
PD53343	PD53343d_hum	chr7	1776476	3427285	8	4	4
PD53343	PD53343d_hum	chr7	3464299	5231042	3	3	0
PD53343	PD53343d_hum	chr7	5235906	5367749	6	3	3
PD53343	PD53343d_hum	chr7	5377790	5732595	4	4	0
PD53343	PD53343d_hum	chr7	5771669	5840988	8	8	0
PD53343	PD53343d_hum	chr7	5841223	6120458	11	8	3
PD53343	PD53343d_hum	chr7	6120764	6254610	13	10	3
PD53343	PD53343d_hum	chr7	6255908	6295555	13	8	5
PD53343	PD53343d_hum	chr7	6296610	6337402	1	1	0
PD53343	PD53343d_hum	chr7	6339547	6624672	6	3	3
PD53343	PD53343d_hum	chr7	6628948	6814881	11	8	3
PD53343	PD53343d_hum	chr7	6816709	7078614	4	4	0
PD53343	PD53343d_hum	chr7	7079269	8078014	5	5	0
PD53343	PD53343d_hum	chr7	8086564	9156631	10	5	5
PD53343	PD53343d_hum	chr7	9156743	10048629	14	10	4
PD53343	PD53343d_hum	chr7	10056202	11736422	10	5	5
PD53343	PD53343d_hum	chr7	11769292	19617082	5	5	0
PD53343	PD53343d_hum	chr7	19668321	19935419	10	5	5
PD53343	PD53343d_hum	chr7	19962665	20263641	5	5	0
PD53343	PD53343d_hum	chr7	20263698	25595781	8	4	4
PD53343	PD53343d_hum	chr7	25689798	34085808	4	4	0
PD53343	PD53343d_hum	chr7	34111777	34248434	10	5	5
PD53343	PD53343d_hum	chr7	34440733	51348465	4	4	0
PD53343	PD53343d_hum	chr7	51359789	55664346	8	4	4
PD53343	PD53343d_hum	chr7	55664482	57652084	6	3	3
PD53343	PD53343d_hum	chr7	57672895	57714778	7	7	0
PD53343	PD53343d_hum	chr7	57727033	58091617	8	4	4
PD53343	PD53343d_hum	chr7	60958177	77965746	5	3	2
PD53343	PD53343d_hum	chr7	77978887	97744913	7	5	2
PD53343	PD53343d_hum	chr7	97752825	100951903	5	3	2
PD53343	PD53343d_hum	chr7	100951933	101004395	5	4	1
PD53343	PD53343d_hum	chr7	101004538	102861969	4	3	1
PD53343	PD53343d_hum	chr7	102864659	128048098	6	4	2
PD53343	PD53343d_hum	chr7	128074439	138047463	6	4	2
PD53343	PD53343d_hum	chr7	138081867	140998751	5	3	2
PD53343	PD53343d_hum	chr7	141000438	152323834	6	4	2
PD53343	PD53343d_hum	chr7	152379854	152410518	5	4	1
PD53343	PD53343d_hum	chr7	152410761	152729301	6	4	2
PD53343	PD53343d_hum	chr7	152729326	159261057	6	4	2
PD53343	PD53343d_hum	chr8	213654	43500515	4	2	2
PD53343	PD53343d_hum	chr8	45952307	140183554	4	2	2
PD53343	PD53343d_hum	chr8	140229632	145003393	4	2	2
PD53343	PD53343d_hum	chr9	69434	33677434	2	2	0
PD53343	PD53343d_hum	chr9	33737204	39042342	4	2	2
PD53343	PD53343d_hum	chr9	39042522	42975633	4	3	1
PD53343	PD53343d_hum	chr9	43110489	65652606	4	3	1
PD53343	PD53343d_hum	chr9	65658031	96727038	4	2	2
PD53343	PD53343d_hum	chr9	96734675	98359193	8	6	2
PD53343	PD53343d_hum	chr9	98371236	138176464	4	2	2
PD53343	PD53343d_hum	chr10	47588	38634516	4	2	2
PD53343	PD53343d_hum	chr10	38638124	39131354	3	2	1
PD53343	PD53343d_hum	chr10	41859953	42067380	1	1	0
PD53343	PD53343d_hum	chr10	42067576	42409983	3	2	1
PD53343	PD53343d_hum	chr10	42411753	67074605	4	2	2
PD53343	PD53343d_hum	chr10	67109837	75422261	4	2	2
PD53343	PD53343d_hum	chr10	75467672	91658970	6	4	2
PD53343	PD53343d_hum	chr10	91686498	103644209	6	4	2
PD53343	PD53343d_hum	chr10	103672006	131153015	6	4	2
PD53343	PD53343d_hum	chr10	131153096	133787106	6	4	2
PD53343	PD53343d_hum	chr11	198665	997658	4	2	2
PD53343	PD53343d_hum	chr11	1016665	1018385	5	3	2
PD53343	PD53343d_hum	chr11	1019375	50553118	4	2	2
PD53343	PD53343d_hum	chr11	54591430	56700571	4	2	2
PD53343	PD53343d_hum	chr11	56700635	56740404	9	8	1
PD53343	PD53343d_hum	chr11	56740556	78142656	4	2	2
PD53343	PD53343d_hum	chr11	78158225	124238468	4	2	2
PD53343	PD53343d_hum	chr11	124238663	124274783	6	5	1
PD53343	PD53343d_hum	chr11	124309760	135064783	4	2	2
PD53343	PD53343d_hum	chr12	16965	7618555	6	4	2
PD53343	PD53343d_hum	chr12	7628425	7992962	5	3	2
PD53343	PD53343d_hum	chr12	8000486	30900774	6	4	2
PD53343	PD53343d_hum	chr12	30906853	34614483	6	4	2
PD53343	PD53343d_hum	chr12	37418138	94478061	6	4	2
PD53343	PD53343d_hum	chr12	94482127	133224747	5	3	2
PD53343	PD53343d_hum	chr13	18177561	18587761	4	2	2
PD53343	PD53343d_hum	chr13	18691666	101653813	4	2	2
PD53343	PD53343d_hum	chr13	101679186	110351373	4	2	2
PD53343	PD53343d_hum	chr13	110358370	114331576	4	2	2
PD53343	PD53343d_hum	chr14	16057734	16099236	3	3	0
PD53343	PD53343d_hum	chr14	18330642	19936577	4	3	1
PD53343	PD53343d_hum	chr14	19975490	24442802	4	2	2
PD53343	PD53343d_hum	chr14	24442963	34359033	4	2	2
PD53343	PD53343d_hum	chr14	34374273	63064335	4	2	2
PD53343	PD53343d_hum	chr14	63086086	77958440	4	2	2
PD53343	PD53343d_hum	chr14	77970993	88292910	4	2	2
PD53343	PD53343d_hum	chr14	88293704	105108951	4	2	2
PD53343	PD53343d_hum	chr14	105113311	106638951	4	2	2
PD53343	PD53343d_hum	chr14	106639148	106643616	12	11	1
PD53343	PD53343d_hum	chr14	106644803	106878743	6	3	3
PD53343	PD53343d_hum	chr15	19841981	22234241	3	2	1
PD53343	PD53343d_hum	chr15	22234318	45414541	4	2	2
PD53343	PD53343d_hum	chr15	45424227	91206396	4	2	2
PD53343	PD53343d_hum	chr15	91219057	101980762	4	2	2
PD53343	PD53343d_hum	chr16	11641	33958558	4	2	2
PD53343	PD53343d_hum	chr16	34064776	34163345	3	3	0
PD53343	PD53343d_hum	chr16	34163346	36100344	4	2	2
PD53343	PD53343d_hum	chr16	46386441	46455290	3	2	1
PD53343	PD53343d_hum	chr16	46506166	58973801	4	2	2
PD53343	PD53343d_hum	chr16	58998615	66438149	4	2	2
PD53343	PD53343d_hum	chr16	66443907	70124034	4	2	2
PD53343	PD53343d_hum	chr16	70124077	70680681	3	2	1
PD53343	PD53343d_hum	chr16	70692892	74353782	2	2	0
PD53343	PD53343d_hum	chr16	74359817	74418173	2	1	1
PD53343	PD53343d_hum	chr16	74423310	90106232	2	2	0
PD53343	PD53343d_hum	chr17	132172	21270186	4	2	2
PD53343	PD53343d_hum	chr17	21290766	21339843	3	2	1
PD53343	PD53343d_hum	chr17	21340043	25074523	3	2	1
PD53343	PD53343d_hum	chr17	25920162	26982170	3	2	1
PD53343	PD53343d_hum	chr17	27000484	46161124	4	2	2
PD53343	PD53343d_hum	chr17	46165271	46503013	3	2	1
PD53343	PD53343d_hum	chr17	46516163	64913361	4	2	2
PD53343	PD53343d_hum	chr17	64919373	64922362	2	1	1
PD53343	PD53343d_hum	chr17	64926306	68299960	4	2	2
PD53343	PD53343d_hum	chr17	68326389	72840864	4	2	2
PD53343	PD53343d_hum	chr17	72846351	83135542	4	2	2
PD53343	PD53343d_hum	chr18	35847	93641	4	2	2
PD53343	PD53343d_hum	chr18	108128	110425	1	1	0
PD53343	PD53343d_hum	chr18	117394	15379023	4	2	2
PD53343	PD53343d_hum	chr18	20941007	22287595	4	2	2
PD53343	PD53343d_hum	chr18	22308042	80250865	4	2	2
PD53343	PD53343d_hum	chr19	107329	861102	4	2	2
PD53343	PD53343d_hum	chr19	861157	879855	2	1	1
PD53343	PD53343d_hum	chr19	880126	24394204	3	2	1
PD53343	PD53343d_hum	chr19	27392127	32391316	4	2	2
PD53343	PD53343d_hum	chr19	32399876	51088782	4	2	2
PD53343	PD53343d_hum	chr19	51091894	52266990	4	2	2
PD53343	PD53343d_hum	chr19	52267821	58599150	4	2	2
PD53343	PD53343d_hum	chr20	87623	25773465	4	2	2
PD53343	PD53343d_hum	chr20	25773589	26168423	4	2	2
PD53343	PD53343d_hum	chr20	28559257	31247355	4	2	2
PD53343	PD53343d_hum	chr20	31248651	37254007	4	2	2
PD53343	PD53343d_hum	chr20	37257234	64327831	4	2	2
PD53343	PD53343d_hum	chr21	5034010	10372303	3	2	1
PD53343	PD53343d_hum	chr21	10372482	10431003	2	1	1
PD53343	PD53343d_hum	chr21	10431130	10739746	3	2	1
PD53343	PD53343d_hum	chr21	13000242	13079168	2	1	1
PD53343	PD53343d_hum	chr21	13099253	23453144	2	2	0
PD53343	PD53343d_hum	chr21	23556204	43021476	4	2	2
PD53343	PD53343d_hum	chr21	43028608	43317427	3	2	1
PD53343	PD53343d_hum	chr21	43327329	46661749	4	2	2
PD53343	PD53343d_hum	chr22	10679289	11068208	3	2	1
PD53343	PD53343d_hum	chr22	11253680	12797360	4	2	2
PD53343	PD53343d_hum	chr22	15350241	16553787	4	2	2
PD53343	PD53343d_hum	chr22	16553915	50808263	4	2	2
PD53343	PD53343d_hum	chrX	279402	3089439	2	2	0
PD53343	PD53343d_hum	chrX	3093040	57977737	2	2	0
PD53343	PD53343d_hum	chrX	63299790	155996516	2	2	0
PD53343	PD53343d_hum	chrY	11185998	11333215	1	1	0
PD53343	PD53343d_hum	chrY	11343635	56837194	2	2	0
PD53343	PD53343d_hum	chrY	56854907	56886905	4	2	2
PD53343	PD53343e_hum	chr1	13273	202259	9	8	1
PD53343	PD53343e_hum	chr1	591391	16536648	4	2	2
PD53343	PD53343e_hum	chr1	16544113	16947199	3	2	1
PD53343	PD53343e_hum	chr1	16948559	55107194	4	2	2
PD53343	PD53343e_hum	chr1	55109019	100410072	4	2	2
PD53343	PD53343e_hum	chr1	100428863	108185725	4	2	2
PD53343	PD53343e_hum	chr1	108185862	121530952	4	2	2
PD53343	PD53343e_hum	chr1	124514134	143253209	2	1	1
PD53343	PD53343e_hum	chr1	143280625	150167382	4	2	2
PD53343	PD53343e_hum	chr1	150168687	151956400	4	2	2
PD53343	PD53343e_hum	chr1	151979873	153351818	4	2	2
PD53343	PD53343e_hum	chr1	153351834	157078428	4	2	2
PD53343	PD53343e_hum	chr1	157084557	160152759	4	2	2
PD53343	PD53343e_hum	chr1	160153036	161725431	4	2	2
PD53343	PD53343e_hum	chr1	161726298	199827257	4	2	2
PD53343	PD53343e_hum	chr1	199895984	248945592	4	2	2
PD53343	PD53343e_hum	chr2	188171	9340318	4	2	2
PD53343	PD53343e_hum	chr2	9375028	10863748	4	2	2
PD53343	PD53343e_hum	chr2	10874410	23705221	4	2	2
PD53343	PD53343e_hum	chr2	23709055	74878504	4	2	2
PD53343	PD53343e_hum	chr2	74885714	84811627	4	2	2
PD53343	PD53343e_hum	chr2	84813269	92075324	4	2	2
PD53343	PD53343e_hum	chr2	94190317	95939329	4	2	2
PD53343	PD53343e_hum	chr2	95939402	95954051	6	5	1
PD53343	PD53343e_hum	chr2	96022714	96977947	4	3	1
PD53343	PD53343e_hum	chr2	96977950	97167830	4	3	1
PD53343	PD53343e_hum	chr2	97167832	169318824	4	2	2
PD53343	PD53343e_hum	chr2	169338028	176319644	4	2	2
PD53343	PD53343e_hum	chr2	176394302	208354466	4	2	2
PD53343	PD53343e_hum	chr2	208355433	215245097	4	2	2
PD53343	PD53343e_hum	chr2	215283070	231203685	4	2	2
PD53343	PD53343e_hum	chr2	231206193	242183318	4	2	2
PD53343	PD53343e_hum	chr3	13142	8634092	4	2	2
PD53343	PD53343e_hum	chr3	8634816	20281330	4	2	2
PD53343	PD53343e_hum	chr3	20291100	31770474	4	2	2
PD53343	PD53343e_hum	chr3	31795088	33121130	4	2	2
PD53343	PD53343e_hum	chr3	33137204	46954696	4	2	2
PD53343	PD53343e_hum	chr3	46966191	53290818	4	2	2
PD53343	PD53343e_hum	chr3	53304338	56327408	4	2	2
PD53343	PD53343e_hum	chr3	56360280	58526313	4	2	2
PD53343	PD53343e_hum	chr3	58526510	75621145	4	2	2
PD53343	PD53343e_hum	chr3	75630060	75732267	5	4	1
PD53343	PD53343e_hum	chr3	75734368	90303819	5	3	2
PD53343	PD53343e_hum	chr3	91404436	130021855	4	2	2
PD53343	PD53343e_hum	chr3	130083201	130130877	4	2	2
